iso_code,continent,location,date,new_cases,new_deaths,new_tests,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,population,population_density,median_age,aged_65_older
IND,Asia,India,30/01/20,1,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,31/01/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,01/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,02/02/20,1,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,03/02/20,1,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,04/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,05/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,06/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,07/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,08/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,09/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,10/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,11/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,12/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,13/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,14/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,15/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,16/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,17/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,18/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,19/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,20/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,21/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,22/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,23/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,24/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,25/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,26/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,27/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,28/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,29/02/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,01/03/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,02/03/20,2,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,03/03/20,0,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,04/03/20,23,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,05/03/20,2,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,06/03/20,1,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,07/03/20,3,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,08/03/20,5,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,09/03/20,4,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,10/03/20,13,,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,11/03/20,6,1,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,12/03/20,11,0,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,13/03/20,9,1,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,14/03/20,20,0,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,15/03/20,11,0,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,16/03/20,6,0,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,17/03/20,23,1,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,18/03/20,14,0,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,19/03/20,38,1,191,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,20/03/20,50,1,1060,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,21/03/20,86,-1,1325,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,22/03/20,66,3,1298,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,23/03/20,103,3,3708,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,24/03/20,37,0,157,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,25/03/20,121,2,4280,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,26/03/20,70,8,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,27/03/20,160,0,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,28/03/20,100,4,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,29/03/20,37,3,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,30/03/20,227,5,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,31/03/20,146,3,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,01/04/20,601,23,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,02/04/20,545,14,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,03/04/20,24,0,21294,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,04/04/20,515,14,10705,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,05/04/20,506,13,9584,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,06/04/20,1190,37,11534,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,07/04/20,533,14,12947,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,08/04/20,605,28,13904,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,09/04/20,809,48,16991,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,10/04/20,873,20,16420,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,11/04/20,848,42,18044,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,12/04/20,759,43,16374,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,13/04/20,1248,27,21806,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,14/04/20,1034,35,27339,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,15/04/20,835,12,29706,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,16/04/20,1108,43,28357,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,17/04/20,922,38,32167,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,18/04/20,1370,35,37000,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,19/04/20,1893,38,29463,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,20/04/20,924,33,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,21/04/20,1541,53,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,22/04/20,1290,36,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,23/04/20,1707,40,,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,24/04/20,1453,59,41247,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,25/04/20,1753,45,38168,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,26/04/20,1607,56,45352,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,27/04/20,1561,58,40510,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,28/04/20,1873,69,50914,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,29/04/20,1738,71,54031,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,30/04/20,1801,75,59437,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,01/05/20,2394,69,72453,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,02/05/20,2442,100,73709,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,03/05/20,2806,68,70087,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,04/05/20,3932,175,60783,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,05/05/20,2963,127,84713,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,06/05/20,3587,92,84835,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,07/05/20,3364,104,80632,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,08/05/20,3344,96,80375,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,09/05/20,3113,116,85425,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,10/05/20,4353,111,85824,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,11/05/20,3607,82,64651,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,12/05/20,3524,121,85891,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,13/05/20,3763,136,94671,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,14/05/20,3942,98,92791,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,15/05/20,3787,104,92911,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,16/05/20,4864,118,94325,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,17/05/20,5050,154,93365,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,18/05/20,4630,131,75150,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,19/05/20,6147,146,101475,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,20/05/20,5553,132,108121,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,21/05/20,6198,150,103532,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,22/05/20,6568,142,103514,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,23/05/20,6629,142,115364,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,24/05/20,7113,156,108623,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,25/05/20,6414,148,90170,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,26/05/20,5843,172,92528,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,27/05/20,7293,190,116041,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,28/05/20,7300,177,119976,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,29/05/20,8105,269,121702,,,,,1380004385,450.419,28.2,5.989
IND,Asia,India,30/05/20,8336,205,127761,,,,,1380004385,450.419,28.2,5.989
